username,content,msg_id,user_id,timestamp,label
user4928,çok sıkıldım ya,d76f11b2-2bbf-4d00-97f6-5ad80ecd4004,76144084,2025-05-02T22:55:37.659739,negative
user9737,harika maçtı,22f0bcb6-c2ed-4440-bfb4-fc32952fdc34,74511657,2025-05-02T07:08:37.659825,positive
user3806,berbat deneyimdi,b0e99476-7fe2-42d3-bcc0-84d9bcad77c6,13186548,2025-05-03T17:26:37.660054,negative
user8980,arada donuyor sanki,2b960c05-3c56-46ef-985b-8244f07bfca8,26190194,2025-05-03T17:21:37.660167,neutral
user2741,yine döktürdü hoca,d68bca68-13b9-42fc-a6f8-7eda59a61ec5,34132884,2025-05-06T14:10:37.660235,positive
user6826,her şey normal gidiyor,55abd9ed-392f-477f-a455-f947dd5f096a,86456927,2025-05-07T23:12:37.660280,neutral
user1981,modlar nerede ya,c72b77e1-55ea-48cd-ae69-f48e252f8a79,58283677,2025-05-01T18:11:37.660330,negative
user4294,bazen oluyor böyle,a6be72c0-20d8-4209-8136-1c3dc675faf3,77058911,2025-05-02T14:03:37.660366,neutral
user4688,ses yankı yapıyor,46195856-304e-48eb-b698-abf1ee3cdd24,51537177,2025-05-08T09:23:37.660400,negative
user7115,aynı şeyleri tekrar edip duruyor,1407ce31-960a-41b7-acea-92a9aafefb5c,78835082,2025-05-02T03:57:37.660440,negative
user1350,gelen geçen küfür ediyor,1e93eb25-71cf-438d-b558-f5ed7834919d,86993855,2025-05-01T22:27:37.660460,negative
user6965,yayın akıyor valla 🔥,c4a18173-1c8c-4606-bbde-99165aa79bfd,69943043,2025-05-02T21:56:37.660478,positive
user7377,berbat deneyimdi,eb47019c-262e-442e-a4e6-557a99052081,96104469,2025-05-07T13:45:37.660497,negative
user3791,chat çok iyi yaa,2661d8d2-421b-4d51-a39b-1c91f8200c83,92626158,2025-05-08T06:01:37.660514,positive
user6636,hocam ses tonun bile motive ediyor,b18e31a8-f0d8-4347-b719-149e175542b4,23030480,2025-05-03T12:10:37.660530,positive
user1183,aynı şeyleri tekrar edip duruyor,fc3e10fe-b822-4b55-8dc2-47ac9b443764,60016963,2025-05-01T19:30:37.660590,negative
user9997,çok faydalı oldu,b94d41b3-cf72-4a16-bbac-f508d6e68da1,45417937,2025-05-02T12:33:37.660639,positive
user9262,çok bozdu bu yayın,1cb9cbf7-e512-46e7-83e7-f40301f26f34,70011117,2025-05-04T23:42:37.660701,negative
user5535,ses yankı yapıyor,ff55439c-772b-4146-aab0-87c6f86f8634,70713611,2025-05-06T21:55:37.660755,negative
user5073,bazen oluyor böyle,40f8cea6-6827-4477-ab93-600231a8f4d0,94497207,2025-05-06T13:13:37.660800,neutral
user9302,efsane chat var bugün,9a3fee06-7813-4a85-9cf1-50fd1f326629,38994243,2025-05-06T18:46:37.660856,positive
user2155,niye bu kadar bağırıyor,784c1607-e5ec-423b-9973-a75761f54ddb,58683366,2025-05-05T12:00:37.660934,negative
user6511,çok iyi anlatıyor ya,a7565b27-6dfd-4519-9bed-163ea192b74d,48111477,2025-05-07T09:34:37.660972,positive
user8499,çok faydalı oldu,81f1beed-5939-4df3-bb0c-4626c8a34ee5,39187957,2025-05-04T16:57:37.661009,positive
user6911,bakalım nasıl olacak,5a6af365-f2bb-460c-b934-e96f6d022dcd,83172865,2025-05-07T21:53:37.661030,neutral
user8402,niye bu kadar bağırıyor,6e66dbac-1f74-4517-9107-980611267392,28422265,2025-05-07T14:19:37.661065,negative
user1156,niye bu kadar bağırıyor,3c2dfc33-4f47-44a6-876d-ddc454ac23f1,22935451,2025-05-01T22:12:37.661122,negative
user4948,konu biraz dağınık,7c5946ab-bfc3-49c0-8cc3-6633eeed8891,57601204,2025-05-05T00:00:37.661190,neutral
user5544,tüm gün bunu bekledim,12844119-295e-4b2b-85f0-fe51f93499ae,60517129,2025-05-03T18:54:37.661281,positive
user2377,hocam hiç anlaşılmıyor,21a6b416-d57a-46a6-af84-828607873aeb,35355341,2025-05-03T19:03:37.661343,negative
user6629,yayın açık arka planda,4078d940-f00d-4e54-8ad9-1daa43960409,50763802,2025-05-08T05:07:37.661390,neutral
user2456,arada donuyor sanki,b4342364-62cb-482e-ba20-56cfa90fe3a8,95634509,2025-05-03T01:36:37.661426,neutral
user4834,çok kötüydü yayın,5fea1c7a-caf1-43cf-a254-7764f520a5ea,64561731,2025-05-06T01:18:37.661462,negative
user7231,ses yankı yapıyor,dbd64bb5-e985-49d3-85b2-85e8cb804e3c,79333200,2025-05-03T20:25:37.661524,negative
user5877,efsane chat var bugün,69f44348-6e88-4661-b143-2338012116ce,74047657,2025-05-01T16:01:37.661567,positive
user1841,bugün biraz sessiz,9ce4b622-da18-41dd-965a-adef1e56c014,68558481,2025-05-02T21:56:37.661590,neutral
user7299,yayın akıyor valla 🔥,1b40410c-010e-42d2-a340-9f81a0bdf88a,27209828,2025-05-07T09:00:37.661609,positive
user5539,harika maçtı,bc4df5c5-9a6e-40c4-94a6-ffaece864b76,11398799,2025-05-02T07:47:37.661635,positive
user3379,çok yorum gelmiyor bugün,5a875285-f864-4caa-ba5b-48470e5d6470,80222345,2025-05-02T14:29:37.661653,neutral
user2353,emin değilim konu ne,9a000d7c-af6b-424f-b33c-063bfbc728d6,56707326,2025-05-04T04:04:37.661670,neutral
user9442,çok yorum gelmiyor bugün,093089d8-1359-4baf-baa3-36eb0bbcf649,77500195,2025-05-03T15:03:37.661687,neutral
user5919,adam tam bir profesyonel,19a0234b-ec41-4fee-bce7-fb115e8a80d1,34841192,2025-05-08T08:18:37.661704,positive
user5326,efsane chat var bugün,08055fd7-48ab-4ba5-bc89-b99e4b10c1da,18823941,2025-05-05T11:57:37.661724,positive
user1318,bakalım nasıl olacak,1978f41b-a46c-4f40-81f2-7f50a52ae59f,81747987,2025-05-01T16:42:37.661782,neutral
user1882,gelen geçen küfür ediyor,6372ab42-31b8-4f30-9ff1-f15f0177f4b1,26225410,2025-05-03T16:11:37.661846,negative
user4400,çok kötüydü yayın,b8a30e38-f55b-460e-8725-eb8d2da1ebff,73889810,2025-05-08T04:04:37.661899,negative
user7378,şu anlık normal,2a2ffda5-49c3-4b22-84ce-3f77010fac3f,48802425,2025-05-07T22:37:37.661955,neutral
user651,hocam hiç anlaşılmıyor,8b8ad5ab-05fe-48db-8f05-390746c90f4b,13062884,2025-05-03T23:04:37.662011,negative
user92,kaliteli yayın bu işte,4aa8db24-f98e-4a2c-a75f-5191bafc9315,90835573,2025-05-01T22:12:37.662057,positive
user6306,kimse konuşmuyor ama izliyor,4925e9bf-6fb6-48c5-915a-80b3821e2fee,47620102,2025-05-06T06:09:37.662076,neutral
user5163,izlemeye devam,a6ab73c5-b206-49b0-84fa-dab4e403b22f,37621645,2025-05-03T14:31:37.662094,neutral
user7895,her şey normal gidiyor,1aeec237-34ac-4711-a37d-0694062db122,71124254,2025-05-03T13:16:37.662113,neutral
user5128,bu ne biçim içerik,2c4fbb0e-c329-4c94-bb01-1f961fb9a97c,33813027,2025-05-08T06:15:37.662171,negative
user2824,tam zamanında geldim,d7a6e258-fec7-4997-bdcc-711ea479e87a,66806831,2025-05-02T12:03:37.662235,positive
user8493,ses yankı yapıyor,357cccef-6053-4b71-954a-1601387a8d25,49895221,2025-05-06T07:03:37.662293,negative
user8701,ne anlatıyor şu an?,61f2d7f0-d02a-4950-be32-2c1abc5d6bd6,40786361,2025-05-06T17:47:37.662350,neutral
user4282,herkes pozitif çok güzel ortam,8b8ff5a1-8779-4b1b-8e37-ccfcdb4924ce,16451416,2025-05-08T03:09:37.662410,positive
user1238,berbat deneyimdi,4d7f817e-45ca-4ded-8829-3f32d9aff3ea,87644665,2025-05-07T20:33:37.662469,negative
user1965,çok kötüydü yayın,c1252680-4edb-4afa-84eb-a48be1fecbf3,23454311,2025-05-02T20:53:37.662527,negative
user5790,hiçbir şey anlamıyorum,e19c6208-0f6f-4cf9-b707-c0511f0f619d,58387890,2025-05-06T18:31:37.662589,negative
user6578,helal beeee 👏,b4a779b0-41be-4209-9dae-c1c851524a23,69331021,2025-05-08T10:52:37.662648,positive
user7997,herkes pozitif çok güzel ortam,563bf5b9-3c56-48ff-9cfc-8bdeafcb6887,29394779,2025-05-04T10:48:37.662706,positive
user7112,yayını kaçırmamak gerek,f9055ad4-a610-4fb7-92ad-4d42d94b59de,58792243,2025-05-06T19:08:37.662771,positive
user2495,berbat deneyimdi,b8610126-836b-469d-8229-3ff81c12174f,58384195,2025-05-07T19:22:37.662978,negative
user6863,emin değilim konu ne,1434ee86-b4d4-43ba-90a9-37bd9de987fa,98777204,2025-05-03T03:55:37.663099,neutral
user1479,yayın açık arka planda,5f29cd25-e3be-42f3-a0c3-23be7c9f33c5,24736742,2025-05-02T22:44:37.663204,neutral
user4424,bugün biraz sessiz,222fa4a6-0a36-4ca7-9ccb-58bcc4fb84cb,82920298,2025-05-07T11:47:37.663302,neutral
user1863,kimse konuşmuyor ama izliyor,facd7f51-1ddb-4b3d-8c19-6c8f77c1f3e2,80256231,2025-05-01T17:48:37.663397,neutral
user1832,gereksiz uzattı,d195899f-1e61-47a5-9c53-41be2b149eab,29953436,2025-05-06T20:22:37.663493,negative
user328,hocam hiç anlaşılmıyor,8963f825-11a1-4d1e-99f8-96112ba6675a,79643141,2025-05-06T14:30:37.663593,negative
user4098,bakalım nasıl olacak,cf512fb1-9bd3-4053-b614-e102f2141ea7,18632468,2025-05-02T17:33:37.663693,neutral
user8231,bugün biraz sessiz,dbf1cf45-5007-4348-b1f6-91df51f5c223,72152350,2025-05-07T08:26:37.663790,neutral
user4742,her şey normal gidiyor,05f7c7cb-c604-4c8c-b469-71d4b0ae3c52,40266596,2025-05-01T23:50:37.664067,neutral
user2882,hiçbir şey anlamıyorum,b7dba72c-be5a-4bc8-9efd-266abdd13812,29462331,2025-05-04T22:24:37.664180,negative
user1875,çok sıkıldım ya,921ea5c7-6410-4403-99da-d19a2d86cda9,77404552,2025-05-06T04:21:37.664316,negative
user9555,yayını kaçırmamak gerek,88a71f88-457a-4410-aff6-4f98ca6a13cf,73411971,2025-05-02T00:33:37.664414,positive
user3847,yine döktürdü hoca,23cda957-b549-42a8-9931-197edf230c8f,90931766,2025-05-06T20:23:37.664536,positive
user7753,gereksiz uzattı,311be6a8-83ae-49fc-af5f-86d0be01cf42,30334946,2025-05-07T06:47:37.664638,negative
user5548,çok faydalı oldu,942c2306-559f-4f1a-95ed-70fd9ead04d3,79492889,2025-05-07T06:04:37.664742,positive
user4620,chat zehir gibi olmuş,03511a9a-45a2-4565-af1a-c01653fb8abf,25256257,2025-05-03T19:43:37.664839,negative
user8492,niye bu kadar bağırıyor,25e84749-740c-4c19-a763-f1263dac2f99,93068105,2025-05-01T18:30:37.664935,negative
user2271,yine döktürdü hoca,6d32357d-db43-4f18-b98a-8d75f236cb5e,32867288,2025-05-04T13:26:37.665035,positive
user8987,berbat deneyimdi,5679c048-5aff-42a5-b4ab-f66fc6066076,36834700,2025-05-04T03:31:37.665142,negative
user9673,emin değilim konu ne,a0d34851-9a04-4150-bc1b-d3d1321354d5,94471326,2025-05-05T23:44:37.665380,neutral
user4851,chat zehir gibi olmuş,24da1d6c-002c-4a61-a1f9-776d25ce5414,62952420,2025-05-05T22:24:37.665487,negative
user4705,chat sakin ama izleniyor,a498b1b1-d911-4394-b1f2-cdec798905ec,73479526,2025-05-04T22:50:37.665578,neutral
user4700,çok faydalı oldu,c995469f-933c-4f86-834c-0c1bbb3902ef,88012141,2025-05-05T02:58:37.665702,positive
user8290,konu biraz dağınık,62feb27f-16ba-4d1e-894e-47582b55d975,66328575,2025-05-03T19:32:37.665802,neutral
user3454,çok yorum gelmiyor bugün,b41399dd-a37b-4904-93ee-6e6d0f56e8a5,98356121,2025-05-05T02:11:37.665895,neutral
user1311,arada bir bakıyorum,52494156-313a-472c-8f3f-4d2855f9dadf,11107539,2025-05-03T21:14:37.665986,neutral
user7141,yayın akıyor valla 🔥,aa30e73d-7d61-4a3a-88bf-584d8f580f49,22685648,2025-05-02T10:18:37.666074,positive
user2435,chat çok iyi yaa,3b94f8aa-4b5d-4321-9a20-ef9cefc794c9,40775972,2025-05-07T03:32:37.666162,positive
user8628,şu anlık normal,e535acba-5854-46a6-acd8-58d6ccdba9c9,11743424,2025-05-03T06:08:37.666258,neutral
user2288,rezalet resmen,cc024f53-0761-4225-beef-ce708c640286,96005235,2025-05-04T01:03:37.666404,negative
user825,bakalım nasıl olacak,9653db10-2573-47ba-b94c-415015538245,47930519,2025-05-04T00:54:37.666499,neutral
user747,adam tam bir profesyonel,561af4ae-09f3-41c7-b750-78b674f66963,74098651,2025-05-05T09:42:37.666572,positive
user8363,modlar nerede ya,5e98f758-e523-493e-b2dc-76398f67eaea,69798205,2025-05-05T20:26:37.666631,negative
user6518,kimse konuşmuyor ama izliyor,debb7322-d424-4951-a012-a7030eeca3e8,98406347,2025-05-04T06:22:37.666686,neutral
user5836,çok iyi anlatıyor ya,5b1b1cd3-a7e9-48db-841e-4a4511eb1364,37305262,2025-05-06T08:06:37.667328,positive
user6322,bu ne biçim içerik,4e73d79c-7507-4321-9c52-efcaacd01f83,60179918,2025-05-07T21:59:37.667418,negative
user6376,adam tam bir profesyonel,77b43a3d-4c43-4732-8723-144bf27e68d7,56360902,2025-05-06T13:23:37.667487,positive
user3430,yayın açık arka planda,8e15a262-7483-468f-a781-4e0e69d0fc2c,73628395,2025-05-04T20:14:37.667549,neutral
user7804,berbat deneyimdi,3a645587-d0bd-4f66-9a16-60630d817e57,10790737,2025-05-03T13:45:37.667605,negative
user856,gereksiz uzattı,bd95106c-5876-444f-a59e-dc9db5c859c5,67273984,2025-05-06T13:46:37.667689,negative
user1954,chat zehir gibi olmuş,c9844b1c-ec53-43ab-b286-d716514075f7,82301119,2025-05-05T04:15:37.667745,negative
user1976,izlemeye devam,6bbc48cc-cc14-4270-8736-db5c701eb861,30447398,2025-05-03T19:00:37.668047,neutral
user6622,çok sıkıldım ya,3d7962ce-3010-4507-adb4-a6426ccd3d24,86412989,2025-05-02T09:55:37.668136,negative
user8040,adam tam bir profesyonel,8b714c16-b3c6-43a8-ad8c-2177aca22376,62495270,2025-05-04T04:12:37.668180,positive
user2834,çok keyif aldım,abd38fcf-6c28-4e03-919b-65825e11fc85,85598197,2025-05-04T11:41:37.668215,positive
user9049,tam troll yayını,e138a781-9da3-45b2-ad04-89afc6c4c08f,83013171,2025-05-05T06:54:37.668374,negative
user9762,gereksiz uzattı,47cc5a8f-a268-480f-ba84-ac12cf7e08c2,37393806,2025-05-02T04:09:37.668468,negative
user777,bir daha gelmem,baea55d8-6aea-40fb-a379-99e41fe6a456,68269955,2025-05-07T08:10:37.668532,negative
user8226,yine döktürdü hoca,dce4dbcb-6628-4a67-abca-d3ba1c79952c,86050079,2025-05-03T06:42:37.668585,positive
user5395,çok kötüydü yayın,3e65b64b-54c2-44d1-99dd-bd336b70b631,85118945,2025-05-07T00:27:37.668626,negative
user6084,tam troll yayını,1f69bb05-a03e-40f0-8492-fad91a05999a,14729400,2025-05-07T00:54:37.668684,negative
user2565,ortam dengeli bugün,c8759e14-195b-42fe-a3c5-b4e79ae539b4,59551018,2025-05-03T23:48:37.668718,neutral
user3022,hiçbir şey anlamıyorum,17e755b6-b3bf-4693-a980-5e869f928e29,93434399,2025-05-05T18:29:37.668764,negative
user4327,bağlantı kötü sürekli donuyor,450fd1db-3d06-4344-b074-3af025ee13ef,51878679,2025-05-07T01:53:37.668786,negative
user6915,ortam dengeli bugün,31a451f2-b8ec-4f53-8dc1-a5ea97fa5f9f,73671368,2025-05-03T03:21:37.668803,neutral
user8599,tüm gün bunu bekledim,80648352-6ffc-4bb7-af12-53a88e9b37ff,19496810,2025-05-08T00:59:37.668819,positive
user6367,kötü değil ama mükemmel de değil,77926963-c480-44cc-8245-39e7ced2a664,82817724,2025-05-08T11:05:37.668836,neutral
user400,chat yine standart,05b6042e-12dc-4b83-92cd-60170375ce20,75420066,2025-05-01T21:56:37.668857,neutral
user8293,çok yorum gelmiyor bugün,f14f7c53-8866-41fe-9e23-6161fd2a23f5,59754623,2025-05-02T07:20:37.668886,neutral
user1054,bugün biraz sessiz,da3a2573-adf9-44ee-acb1-52a8d49ed3d3,84713821,2025-05-06T04:20:37.668908,neutral
user7858,hocam hiç hazırlanmamış,5980e46e-effe-44cf-bbb1-4ff52c82fe6c,63602797,2025-05-07T19:34:37.668927,negative
user5589,bağlantı kötü sürekli donuyor,cff50ed5-737a-405a-9921-7b8da8bd7d09,17972647,2025-05-02T03:06:37.668971,negative
user1251,çok bozdu bu yayın,82b2bfa5-923a-47c2-b892-018d8e08ab54,79384531,2025-05-06T12:15:37.668987,negative
user8350,çok keyif aldım,a49658f5-0143-4a81-96d4-7a8731d527e3,88978808,2025-05-05T22:55:37.669003,positive
user2217,ses yankı yapıyor,06912299-c278-4403-acc5-726373c25048,35184929,2025-05-05T02:40:37.669019,negative
user3426,çok keyif aldım,b083a0ba-b47d-4414-ac1c-d6bb16d4b992,88365565,2025-05-06T22:35:37.669035,positive
user4387,ses yankı yapıyor,66e2b47c-0977-4a14-a593-76ffe9c2d1ce,23298033,2025-05-04T02:21:37.669050,negative
user4095,helal beeee 👏,a3fe74fc-a69d-40b9-baa9-263ff6f4cde0,83739038,2025-05-03T09:20:37.669066,positive
user4654,kimse konuşmuyor ama izliyor,4b4983c4-edbe-4bfb-89ee-2d9790968b2e,32634477,2025-05-06T07:47:37.669258,neutral
user2581,aynı şeyleri tekrar edip duruyor,50717398-7517-49b1-942f-4da64a3ffc3c,54582341,2025-05-04T00:24:37.669418,negative
user5513,çok sıkıldım ya,63358d6d-0216-46b9-9173-e82d3b2a83e8,59324674,2025-05-01T16:38:37.669590,negative
user7114,güldüm baya ahahha,62c7724a-6e44-42cd-ac68-a7c918e00468,90782116,2025-05-03T17:52:37.669726,positive
user7959,aynı şeyleri tekrar edip duruyor,c8507cfa-413e-43d7-aa8a-69711747f25e,75885013,2025-05-08T05:43:37.669798,negative
user457,kötü değil ama mükemmel de değil,6ec123e9-cafa-47d7-9bff-069d4e1a6e4f,42704763,2025-05-03T19:38:37.669861,neutral
user1138,chat yine standart,b2e79047-a2d2-4fa5-9c1e-0f9d52399987,85189267,2025-05-04T20:04:37.669919,neutral
user2413,bir daha gelmem,da6880f6-b537-44a4-8f4c-94b81de39f24,14360877,2025-05-05T15:10:37.669999,negative
user8360,kaliteli yayın bu işte,d52159bc-e6ea-4a2e-8b31-e6f9e94fc5b1,49355617,2025-05-02T07:24:37.670061,positive
user1059,ortam dengeli bugün,ab4948b4-f39c-4ca7-99a7-6214842ae7c1,23512005,2025-05-03T19:33:37.670112,neutral
user8772,rezalet resmen,48adcffb-b1b1-4d34-a706-401e5b995dd1,73831767,2025-05-05T00:21:37.670175,negative
user8424,kötü değil ama mükemmel de değil,29739949-28ad-48fe-b297-014cc0b103f7,59063419,2025-05-07T02:01:37.670238,neutral
user8341,biraz geç geldim,8a10a81c-faa7-4aca-beb3-4a6aafdde8c4,38784377,2025-05-07T00:11:37.670313,neutral
user2407,yayın açık arka planda,15bfde0f-f8ac-4265-8830-c21d4b5ddcf4,73687339,2025-05-05T11:47:37.670359,neutral
user7630,tam troll yayını,50080d9b-524d-4d68-be19-2e13bdd2e8a7,17927519,2025-05-02T15:15:37.670387,negative
user5799,tam zamanında geldim,28379f5a-e3ad-4b89-9fd4-266a0614ffe2,79711205,2025-05-01T22:34:37.670409,positive
user7298,gereksiz uzattı,03099225-1c77-41fa-8f12-60ee0ac1cb49,25447692,2025-05-03T16:22:37.670432,negative
user9755,kimse konuşmuyor ama izliyor,0190589c-d58d-47fc-8b1d-4832952dcf0a,82235780,2025-05-02T23:15:37.670450,neutral
user2410,kötü değil ama mükemmel de değil,9c180c29-831e-440b-b920-3d69a1a66e61,43803508,2025-05-04T06:58:37.670467,neutral
user6612,arada bir bakıyorum,44f1c2c8-8a77-447a-9b54-0531afc8a3d7,45472542,2025-05-04T16:49:37.670502,neutral
user8508,moderatörler aktif,abc3968b-6300-4711-bb64-021b1ee389f6,43211228,2025-05-01T20:49:37.670557,neutral
user8754,adam tam bir profesyonel,ff999609-e4d9-4722-b194-53b71a1cec8c,11937864,2025-05-02T12:00:37.670597,positive
